C00173153|06162017|125|2|250
C00173153|06172017|83|6|766
C00173153|06182017|83|12|2098
C00173153|06192017|365|6|2146
C00173153|06202017|154|8|1282
C00173153|06212017|50|8|760
C00173153|06222017|250|10|2034
C00173153|06232017|83|14|2094
C00173153|06242017|167|8|1266
C00173153|06252017|70|2|140
C00173153|06262017|50|14|1156
C00173153|06282017|208|6|1832
C00173153|06292017|67|8|526
C00173153|06302017|83|8|664
C00173153|07012017|40|8|386
C00173153|07022017|83|16|1658
C00173153|07032017|50|10|1220
C00173153|07042017|49|12|968
C00173153|07052017|84|16|1666
C00173153|07062017|85|18|2628
C00173153|07072017|96|24|3584
C00173153|07082017|83|6|396
C00173153|07092017|46|20|2888
C00173153|07102017|83|14|1296
C00173153|07112017|57|16|2206
C00173153|07122017|83|42|4818
C00173153|07132017|84|18|4244
C00173153|07142017|83|44|3798
C00173153|07152017|30|14|738
C00173153|07162017|30|6|1370
C00173153|07172017|50|12|586
C00173153|07182017|83|12|1160
C00173153|07192017|229|4|916
C00173153|07202017|55|18|1672
C00173153|07212017|30|24|1280
C00173153|07222017|83|14|1784
C00173153|07232017|204|24|4126
C00173153|07242017|171|16|2508
C00173153|07252017|250|16|2910
C00173153|07262017|50|20|1706
C00173153|07272017|250|14|2420
C00173153|07282017|57|20|2582
C00173153|07292017|250|14|3196
C00173153|07302017|67|20|1832
C00173153|07312017|167|8|1226
C00173153|08012017|67|24|3982
C00173153|08022017|83|22|2526
C00173153|08032017|30|8|280
C00173153|08042017|36|12|866
C00173153|08052017|175|20|3110
C00173153|08062017|83|18|1684
C00173153|08072017|83|10|986
C00173153|08082017|168|20|4664
C00173153|08092017|50|22|1888
C00173153|08102017|83|10|1786
C00173153|08112017|100|22|3216
C00173153|08122017|83|38|4732
C00173153|08132017|229|20|3728
C00173153|08142017|67|44|3460
C00173153|08152017|83|20|2710
C00173153|08162017|140|8|1120
C00173153|08172017|100|18|4296
C00173153|08182017|83|14|2098
C00173153|08192017|229|4|916
C00173153|08202017|92|16|1712
C00173153|08212017|30|24|1704
C00173153|08222017|67|12|754
C00173153|08232017|208|26|5096
C00173153|08242017|31|6|222
C00173153|08252017|50|12|1292
C00173153|08262017|50|22|2376
C00173153|08272017|171|12|3702
C00173153|08282017|57|20|2082
C00173153|08292017|40|12|646
C00173153|08302017|83|20|2608
C00173153|08312017|83|10|1892
C00173153|09012017|83|20|2284
C00173153|09022017|83|18|1524
C00173153|09032017|30|10|2252
C00173153|09042017|54|16|2654
C00173153|09052017|92|16|2120
C00173153|09062017|83|30|2482
C00173153|09072017|84|14|1654
C00173153|09082017|250|34|14746
C00173153|09092017|92|40|11548
C00173153|09102017|167|16|3012
C00173153|09112017|30|28|3966
C00173153|09122017|83|58|10828
C00173153|09132017|92|16|2278
C00173153|09142017|83|58|7674
C00173153|09152017|83|18|1304
C00173153|09162017|250|18|4430
C00173153|09172017|83|10|1326
C00173153|09182017|200|18|3298
C00173153|09192017|229|16|2804
C00173153|09202017|83|14|1262
C00173153|09212017|30|18|580
C00173153|09222017|84|12|1054
C00173153|09232017|100|18|2530
C00173153|09242017|91|10|1342
C00173153|09252017|30|16|1402
C00173153|09262017|40|28|2746
C00173153|09272017|30|6|510
C00173153|09282017|83|26|3742
C00173153|09292017|100|20|3316
C00173153|09302017|67|28|1872
C00173278|09152017|25|2|50
C00173393|03202017|3000|2|6000
C00173393|03312017|300|84|41388
C00173393|04032017|2000|2|4000
C00173393|04052017|500|2|1000
C00173393|04102017|500|6|4000
C00173393|04202017|1175|4|4700
C00173393|05012017|750|4|3000
C00173393|06302017|150|196|55746
C00173393|09302017|150|260|66858
C00173419|02092017|783|2|1566
C00173419|03012017|786|4|3144
C00173419|03312017|213|100|22266
C00173419|05092017|504|2|1008
C00173419|06302017|207|262|56502
C00174011|03302017|100|2|200
C00174011|04272017|80|2|160
C00174011|05252017|40|6|320
C00174227|03102017|388|12|5884
C00174227|03312017|548|14|9040
C00174227|04252017|500|2|1000
C00174227|05012017|400|2|800
C00174227|05032017|500|2|1000
C00174227|05102017|500|2|1000
C00174227|05122017|2500|2|5000
C00174227|06292017|411|42|27258
C00174227|09112017|411|18|10650
C00174227|09142017|1000|2|2000
C00174227|09292017|822|22|18366
C00174334|05082017|500|2|1000
C00174334|06012017|40|2|80
C00174334|06232017|20|2|40
C00174334|07202017|40|2|80
C00174334|07212017|40|2|80
C00174334|08182017|20|4|80
C00174334|08212017|70|4|280
C00174334|08302017|300|2|600
C00174334|09082017|150|4|600
C00174334|09132017|500|2|1000
C00174334|09212017|40|6|200
C00174367|02172017|69|4|274
C00174367|03032017|69|8|698
C00174367|03202017|62|14|948
C00174367|04052017|50|18|1096
C00174367|04202017|45|20|1170
C00174367|05052017|50|18|1090
C00174367|05192017|50|18|1090
C00174367|06052017|50|18|1090
C00174367|06202017|50|18|1090
C00174599|04182017|1000|2|2000
C00174599|04192017|500|20|11400
C00174599|04202017|300|28|12400
C00174599|04212017|300|12|5400
C00174599|04222017|300|2|600
C00174599|04242017|300|16|5200
C00174599|04252017|300|10|3800
C00174599|04262017|300|2|600
C00174599|04272017|400|4|1600
C00174599|04282017|650|4|2600
C00174599|05012017|300|6|3200
C00174599|05022017|300|8|2400
C00174599|05032017|300|4|1200
C00174599|05042017|300|16|4800
C00174599|05052017|300|10|3100
C00174599|05072017|300|2|600
C00174599|05082017|300|6|2200
C00174599|05092017|300|2|600
C00174599|05102017|300|6|1800
C00174599|05122017|300|2|600
C00174599|05152017|300|8|2400
C00174599|05162017|300|6|2200
C00174599|05172017|300|8|2400
C00174599|05182017|300|10|3000
C00174599|05192017|300|4|1200
C00174599|05202017|300|2|600
C00174599|05212017|400|4|1600
C00174599|05222017|300|2|600
C00174599|05232017|300|6|1800
C00174599|05242017|400|4|1600
C00174599|05282017|300|2|600
C00174599|05312017|300|8|3800
C00174599|06012017|300|4|1200
C00174599|06262017|500|2|1000
C00175521|02212017|2000|2|4000
C00175521|03222017|425|4|1700
C00175521|03242017|750|2|1500
C00175521|03282017|500|2|1000
C00175521|03292017|250|2|500
C00175521|03312017|300|4|1200
C00175521|04022017|500|2|1000
C00175521|04042017|750|2|1500
C00175521|04052017|200|2|400
C00175521|06262017|500|2|1000
C00176214|01132017|375|4|1500
C00176214|01262017|280|4|1120
C00176214|02092017|25|12|440
C00176214|02242017|60|8|410
C00176214|03172017|60|6|1226
C00176214|03232017|25|18|2500
C00176214|04072017|25|24|970
C00176214|04262017|20|22|760
C00176214|05022017|500|2|1000
C00176214|05112017|25|68|4844
C00176214|05182017|10|2|20
C00176214|05232017|10|6|60
C00176214|05252017|10|30|484
C00176214|05262017|100|2|200
C00176214|05302017|10|6|60
C00176214|05312017|43|2|86
C00176214|06012017|10|16|640
C00176214|06022017|10|26|620
C00176214|06062017|10|6|60
C00176214|06082017|10|18|180
C00176214|06132017|10|6|60
C00176214|06152017|10|22|1200
C00176214|06162017|14|92|2654
C00176214|06202017|10|6|60
C00176214|06222017|10|22|220
C00176214|06272017|10|8|80
C00176214|06292017|10|50|680
C00176214|06302017|43|2|86
C00176214|07062017|10|28|276
C00176214|07072017|10|28|464
C00176214|07112017|11|84|1628
C00176214|07132017|10|24|236
C00176214|07142017|10|30|474
C00176214|07182017|10|6|60
C00176214|07202017|10|24|236
C00176214|07252017|10|6|60
C00176214|07272017|10|24|266
C00176214|07312017|1000|2|2000
C00176214|08012017|10|10|166
C00176214|08032017|10|26|286
C00176214|08082017|10|8|80
C00176214|08102017|10|26|286
C00176214|08112017|12|102|2262
C00176214|08152017|10|8|80
C00176214|08172017|10|26|286
C00176214|08222017|10|8|80
C00176214|08242017|10|24|218
C00176214|08292017|10|8|80
C00176214|08302017|43|2|86
C00176214|08312017|10|112|1678
C00176214|09052017|10|8|80
C00176214|09072017|10|26|286
C00176214|09122017|10|8|80
C00176214|09142017|10|26|286
C00176214|09152017|12|86|1566
C00176214|09192017|10|8|80
C00176214|09212017|10|26|286
C00176214|09242017|10|6|60
C00176214|09282017|10|24|266
C00176214|09292017|10|60|968
C00176420|01022017|691|4|2764
C00176420|01192017|550|12|6882
C00176420|01262017|1100|8|7516
C00176420|02242017|800|8|6132
C00176420|03312017|550|10|5132
C00176420|04072017|1100|2|2200
C00176420|04282017|91|10|2872
C00176420|05172017|321|8|3664
C00176420|06102017|321|8|5864
C00176420|06202017|688|4|2750
C00176727|02092017|200|2|400
C00176727|02172017|342|8|2442
C00176727|02232017|1000|2|2000
C00176727|03032017|450|10|3894
C00176727|03062017|200|2|400
C00176727|03082017|1500|2|3000
C00176727|04282017|153|14|2794
C00176727|05072017|250|2|500
C00176727|05172017|500|2|1000
C00176727|05252017|600|2|1200
C00176727|05262017|63|20|3030
C00176727|06232017|63|20|3030
C00176727|07182017|300|2|600
C00176727|07212017|50|22|3090
C00176727|08112017|200|2|400
C00176727|08182017|50|26|5140
C00176727|09072017|200|2|400
C00176727|09292017|75|24|4712
C00177436|01042017|5000|2|10000
C00177436|01312017|384|36|11440
C00177436|02282017|230|58|15268
C00177436|03312017|225|102|28456
C00177436|04302017|57|204|24084
C00177436|05312017|50|256|26188
C00177436|06122017|1000|2|2000
C00177436|06302017|50|260|26318
C00177436|07312017|50|320|27988
C00177436|08312017|50|338|28368
C00177436|09302017|75|342|42376
C00177469|01232017|259|122|35688
C00177469|02232017|205|210|47338
C00177469|03012017|416|2|832
C00177469|03232017|105|382|61142
C00177469|03272017|354|2|708
C00177469|04212017|85|490|66782
C00177469|04302017|105|2|210
C00177469|05052017|40|2|80
C00177469|05232017|73|636|72558
C00177469|06022017|40|4|160
C00177469|06232017|66|746|75708
C00177469|07142017|40|4|160
C00177469|07212017|54|892|78596
C00177469|08112017|40|4|160
C00177469|08232017|50|950|80316
C00177469|09082017|25|12|352
C00177469|09222017|45|1076|80446
C00177972|06302017|2424|4|9696
C00178012|03212017|250|8|2500
C00178012|03222017|375|8|3000
C00178012|04032017|250|2|500
C00178012|04042017|275|4|1100
C00178012|06022017|250|98|29400
C00178038|01162017|1184|10|15422
C00178038|02202017|10000|2|20000
C00178038|03232017|1000|2|2000
C00178038|03242017|2500|2|5000
C00178038|03252017|10000|2|20000
C00178038|03272017|10000|2|20000
C00178038|04202017|50|2|100
C00178038|05202017|50|2|100
C00178541|04262017|60|2|120
C00178541|05082017|40|18|720
C00178541|05112017|40|18|800
C00178541|06012017|40|22|920
C00178541|06152017|40|8|320
C00178541|06212017|40|8|320
C00179275|01162017|500|2|1000
C00179275|03142017|3000|2|6000
C00179275|03282017|500|2|1000
C00179275|04052017|4000|2|8000
C00179408|01022017|250|2|500
C00179408|01132017|500|2|1000
C00179408|01262017|250|6|2000
C00179408|02012017|250|2|500
C00179408|02032017|175|4|700
C00179408|02052017|200|2|400
C00179408|02062017|300|10|4200
C00179408|02152017|250|8|1610
C00179408|02162017|500|6|2100
C00179408|02202017|250|2|500
C00179408|02262017|50|2|100
C00179408|02282017|25|2|50
C00179408|03022017|110|4|440
C00179408|03032017|237|2|474
C00179408|03052017|250|2|500
C00179408|03072017|500|2|1000
C00179408|03092017|25|2|50
C00179408|03102017|100|2|200
C00179408|03112017|20|2|40
C00179408|03162017|200|4|800
C00179408|03172017|200|6|936
C00179408|03202017|175|4|700
C00179408|03262017|25|2|50
C00179408|03272017|250|2|500
C00179408|03282017|25|2|50
C00179408|03302017|100|2|200
C00179408|03312017|190|2|380
C00179408|04092017|25|2|50
C00179408|04102017|375|4|1500
C00179408|04112017|1259|4|5036
C00179408|04162017|50|2|100
C00179408|04172017|18|2|36
C00179408|04182017|500|6|2500
C00179408|04262017|25|2|50
C00179408|04272017|275|4|1100
C00179408|04292017|100|2|200
C00179408|05012017|75|4|300
C00179408|05032017|50|4|200
C00179408|05042017|250|6|1320
C00179408|05062017|63|4|250
C00179408|05082017|250|2|500
C00179408|05092017|25|8|150
C00179408|05102017|1000|2|2000
C00179408|05152017|250|4|1000
C00179408|05162017|100|6|1300
C00179408|05172017|250|2|500
C00179408|05182017|18|2|36
C00179408|05212017|25|4|100
C00179408|05222017|250|6|1500
C00179408|05232017|1000|6|12200
C00179408|05252017|258|4|1030
C00179408|05262017|2513|4|10050
C00179408|05272017|50|2|100
C00179408|05282017|50|2|100
C00179408|05302017|250|2|500
C00179408|06012017|32|2|64
C00179408|06022017|500|2|1000
C00179408|06032017|50|4|200
C00179408|06042017|60|2|120
C00179408|06052017|50|8|450
C00179408|06062017|41|8|414
C00179408|06082017|50|2|100
C00179408|06092017|38|4|150
C00179408|06102017|20|2|40
C00179408|06122017|250|2|500
C00179408|06132017|250|2|500
C00179408|06162017|50|2|100
C00179408|06172017|59|4|236
C00179408|06182017|25|2|50
C00179408|06192017|3250|8|33500
C00179408|06202017|35|2|70
C00179408|06212017|25|6|600
C00179408|06232017|250|6|21000
C00179408|06252017|15|2|30
C00179408|06262017|138|4|550
C00179408|06272017|162|4|648
C00179408|06282017|50|2|100
C00179408|07012017|0|8|0
C00179408|07032017|50|2|100
C00179408|07042017|60|2|120
C00179408|07062017|25|2|50
C00179408|07092017|25|6|170
C00179408|07112017|100|6|5236
C00179408|07122017|260|4|1040
C00179408|07132017|575|4|2300
C00179408|07142017|100|4|400
C00179408|07162017|58|4|230
C00179408|07172017|18|2|36
C00179408|07182017|263|4|1050
C00179408|07192017|175|8|1900
C00179408|07202017|65|6|2200
C00179408|07212017|400|20|6700
C00179408|07222017|20|6|210
C00179408|07252017|15|2|30
C00179408|07262017|50|12|800
C00179408|07272017|75|4|300
C00179408|07282017|250|10|1860
C00179408|07312017|175|8|1330
C00179408|08012017|150|10|12760
C00179408|08022017|100|6|730
C00179408|08032017|65|10|500
C00179408|08042017|60|2|120
C00179408|08062017|138|4|550
C00179408|08082017|250|24|12240
C00179408|08092017|50|10|2430
C00179408|08102017|250|24|24680
C00179408|08112017|18|2|36
C00179408|08122017|60|2|120
C00179408|08142017|500|2|1000
C00179408|08152017|10|2|20
C00179408|08162017|50|10|20740
C00179408|08172017|259|4|1036
C00179408|08182017|263|4|1050
C00179408|08202017|23|4|90
C00179408|08212017|25|6|150
C00179408|08222017|50|10|1180
C00179408|08242017|5|2|10
C00179408|08252017|15|2|30
C00179408|08262017|38|4|150
C00179408|08272017|50|2|100
C00179408|08282017|250|10|2300
C00179408|08292017|150|2|300
C00181529|06222017|92|2|184
C00181826|01272017|250|182|56270
C00181826|02242017|250|232|63300
C00181826|03242017|150|422|81072
C00181826|04212017|139|432|82446
C00181826|05192017|100|526|88502
C00181826|06162017|125|574|98872
C00181826|06302017|50|2|100
C00182980|06302017|358|40|21970
C00183707|06302017|395|16|11166
C00184028|01132017|208|22|6658
C00184028|01232017|1250|9|8250
C00184028|01312017|207|36|6466
C00184028|02152017|200|44|7266
C00184028|02282017|183|48|7596
C00184028|03152017|83|92|9762
C00184028|03302017|2000|2|4000
C00184028|03312017|65|94|9774
C00184028|04032017|1250|11|10750
C00184028|04152017|58|96|9838
C00184028|04302017|58|96|9838
C00184028|05152017|50|110|10138
C00184028|05312017|50|116|10260
C00184028|06082017|5000|2|10000
C00184028|06152017|50|124|10368
C00184028|06302017|50|124|10368
C00185520|01192017|373|2|746
C00185520|03202017|500|2|1000
C00185520|03312017|550|24|13700
C00185520|04052017|250|18|4734
C00185520|04072017|325|8|2800
C00185520|04112017|250|18|6750
C00185520|04182017|300|34|14300
C00185520|04202017|281|20|11824
C00185520|04242017|250|6|1550
C00185520|04282017|250|6|1600
C00185520|05032017|500|10|5410
C00185520|05102017|250|36|10326
C00185520|05192017|353|4|1410
C00185520|05312017|312|2|624
C00185520|06052017|425|2|850
C00185520|06092017|90|2|180
C00185520|06202017|125|26|3976
C00185520|06232017|300|2|600
C00185520|07242017|100|22|2646
C00185520|07312017|250|2|500
C00185520|09182017|110|36|5540
C00185652|02102017|300|18|6680
C00185652|02152017|483|4|1930
C00185652|02172017|338|4|1350
C00185652|02212017|388|4|1550
C00185652|02242017|500|6|3300
C00185652|03032017|395|4|1580
C00185652|03102017|350|2|700
C00185652|03242017|304|4|1214
C00185652|04132017|400|6|1770
C00185652|04212017|641|4|2564
C00185652|05052017|250|8|1980
C00185652|05122017|400|4|1600
C00185652|06022017|433|2|866
C00185652|06202017|68|4|272
C00185686|02132017|1500|6|9000
C00185686|02212017|1237|4|4948
C00185686|02242017|2076|2|4152
C00185686|02272017|350|8|3180
C00185686|03012017|400|2|800
C00185686|03152017|750|2|1500
C00185686|05252017|1932|4|7728
C00185686|05312017|281|8|2312
C00185686|06072017|500|2|1000
C00185686|06132017|300|2|600
C00185686|06152017|876|2|1752
C00185694|01112017|1000|2|2000
C00185694|01272017|134|8|1150
C00185694|02022017|2000|2|4000
C00185694|02102017|76|26|2552
C00185694|02242017|76|36|3136
C00185694|03102017|73|42|3402
C00185694|03242017|69|46|3554
C00185694|04072017|69|46|3554
C00185694|04212017|65|48|3524
C00185694|05052017|70|48|3584
C00185694|05192017|70|48|3584
C00185694|06012017|5000|6|21000
C00185694|06022017|57|66|4078
C00185694|06162017|59|68|4462
C00185694|06302017|60|70|4654
C00185694|07052017|500|2|1000
C00185694|07142017|57|72|4492
C00185694|07282017|57|72|4156
C00185694|08102017|3000|2|6000
C00185694|08112017|57|70|4156
C00185694|08252017|57|70|15310
C00185694|09082017|55|66|3580
C00185694|09222017|55|66|3580
C00186064|01312017|384|18|6588
C00186064|02282017|192|62|14714
C00186064|03312017|287|108|27574
C00186064|04172017|1000|2|2000
C00186064|04182017|1750|4|7000
C00186064|04202017|1250|4|5000
C00186064|04302017|181|108|18322
C00186064|05042017|5000|2|10000
C00186064|05232017|5000|4|20000
C00186064|05312017|120|126|19420
C00186064|06302017|118|132|20374
C00186064|07052017|5000|2|10000
C00186064|07312017|115|130|20158
C00186064|08312017|108|132|20218
C00186064|09302017|150|134|30260
C00186288|01272017|153|160|27162
C00186288|02102017|153|194|30336
C00186288|02242017|153|202|30858
C00186288|03102017|76|376|39498
C00186288|03242017|50|434|41472
C00186288|04052017|4500|4|18000
C00186288|04072017|50|456|41884
C00186288|04212017|50|462|42050
C00186288|05052017|43|736|48796
C00186288|05192017|43|732|48626
C00186288|05242017|810|4|3240
C00186288|06022017|33|826|49394
C00186288|06162017|35|822|59334
C00186288|06302017|33|832|49490
C00186288|07142017|25|1116|53792
C00186288|07282017|25|1124|54536
C00186288|08112017|25|1124|54560
C00186288|08252017|25|1132|54430
C00186288|09082017|25|1140|54940
C00186288|09222017|25|1148|54854
C00187450|01052017|1000|2|2000
C00187450|01092017|10000|2|20000
C00187450|01112017|250|2|500
C00187450|01122017|1000|4|4000
C00187450|01142017|2500|2|5000
C00187450|01182017|2000|2|4000
C00187450|01212017|400|6|3316
C00187450|01232017|375|4|1500
C00187450|01242017|1500|4|6000
C00187450|01302017|2125|4|8500
C00187450|02072017|1000|2|2000
C00187450|02092017|2625|4|10500
C00187450|02132017|100|2|200
C00187450|02142017|250|2|500
C00187450|02272017|250|6|2516
C00187450|03032017|175|4|700
C00187450|03062017|1000|2|2000
C00187450|03132017|75|38|21500
C00187450|03152017|538|4|2150
C00187450|03202017|100|2|200
C00187450|03242017|75|6|366
C00187450|03282017|250|6|4700
C00187450|03302017|75|18|1350
C00187450|04062017|250|2|500
C00187450|04072017|75|2|150
C00187450|04112017|1000|2|2000
C00187450|04132017|250|2|500
C00187450|04152017|75|2|150
C00187450|04182017|800|4|3200
C00187450|04262017|75|12|816
C00187450|04272017|250|6|2000
C00187450|04282017|250|2|500
C00187450|05022017|75|14|1050
C00187450|05082017|163|4|650
C00187450|05122017|500|2|1000
C00187450|05152017|75|6|450
C00187450|05192017|100|2|200
C00187450|05242017|75|10|666
C00187450|05262017|75|2|150
C00187450|05312017|2711|2|5422
C00187450|06052017|75|20|1500
C00187450|06072017|75|6|2300
C00187450|06142017|75|10|2000
C00187450|06152017|75|2|150
C00187450|06202017|100|2|200
C00187450|06222017|2500|2|5000
C00187450|06282017|75|16|1466
C00187450|06302017|75|16|1200
C00187450|07072017|625|4|2500
C00187450|07112017|75|12|2616
C00187450|07132017|75|4|300
C00187450|07142017|75|2|150
C00187450|07192017|25|14|1450
C00187450|07202017|75|10|716
C00187450|07212017|700|2|1400
C00187450|07282017|75|14|5600
C00187450|07312017|75|14|1050
C00187450|08032017|592|4|2368
C00187450|08082017|75|8|5450
C00187450|08112017|75|2|150
C00187450|08152017|75|8|466
C00187450|08182017|100|2|200
C00187450|08242017|75|12|816
C00187450|09012017|75|18|1350
C00187450|09072017|1000|2|2000
C00187450|09122017|75|8|466
C00187450|09152017|538|4|2150
C00187450|09182017|75|10|1450
C00187450|09202017|100|10|1416
C00187450|09222017|163|4|650
C00187450|09252017|75|10|1400
C00187450|09262017|538|4|2150
C00187450|09272017|2513|4|10050
C00187526|05042017|1000|2|2000
C00187526|05052017|2500|2|5000
C00187526|06092017|1000|2|2000
C00187799|03172017|750|4|3000
C00187799|03312017|255|2|510
C00187799|06302017|133|8|1198
C00187799|09302017|148|10|1606
C00188011|01032017|5000|2|10000
C00188011|01122017|1000|2|2000
C00188011|01242017|250|2|500
C00188011|01302017|1000|2|2000
C00188011|02062017|2500|2|5000
C00188011|02082017|5000|2|10000
C00188011|02222017|2500|14|39000
C00188011|02282017|500|2|1000
C00188011|03242017|1625|8|17500
C00188011|03302017|2500|2|5000
C00188011|04052017|1000|2|2000
C00188011|04122017|5000|2|10000
C00188011|04172017|5000|2|10000
C00188011|05052017|1000|38|52800
C00188011|05192017|500|2|1000
C00188011|08152017|1000|2|2000
C00188177|01062017|208|12|2496
C00188177|01202017|208|16|2920
C00188177|02032017|150|22|3438
C00188177|02062017|1000|2|2000
C00188177|02172017|150|28|5334
C00188177|03022017|875|4|3500
C00188177|03032017|42|96|7032
C00188177|03172017|42|94|6948
C00188177|04142017|42|96|6982
C00188177|04282017|42|100|7138
C00188177|05122017|42|108|7254
C00188177|05262017|42|152|8176
C00188177|05312017|875|4|3500
C00188177|06092017|42|158|8296
C00188177|06232017|42|158|8296
C00188177|06302017|50|2|100
C00188193|01062017|625|8|5000
C00188193|01092017|625|10|6250
C00188193|01112017|625|22|13750
C00188193|01132017|625|8|5000
C00188193|01172017|625|10|7500
C00188193|01182017|625|8|6250
C00188193|01192017|625|10|6250
C00188193|01202017|625|6|3750
C00188193|01232017|625|2|1250
C00188193|01262017|625|6|5000
C00188193|01272017|625|2|1250
C00188193|01302017|625|2|1250
C00188193|02032017|625|2|1250
C00188193|02062017|625|2|1250
C00188193|02112017|625|10|7550
C00188193|02122017|625|2|1250
C00188193|02132017|625|2|1250
C00188193|02162017|625|4|2500
C00188193|02182017|638|4|2550
C00188193|02212017|625|8|5050
C00188193|02232017|625|12|7550
C00188193|02252017|1250|2|2500
C00188193|02282017|625|4|2500
C00188193|03032017|625|2|1250
C00188193|03042017|625|6|3750
C00188193|03062017|625|6|5000
C00188193|03082017|625|2|1250
C00188193|03172017|650|2|1300
C00188193|03282017|625|2|1250
C00188193|04142017|625|2|1250
C00188193|04182017|638|4|2550
C00188193|04202017|625|2|1250
C00188193|04222017|625|2|1250
C00188193|04242017|625|8|5050
C00188193|04262017|625|2|1250
C00188193|05102017|625|8|5000
C00188193|05122017|625|2|1250
C00188193|05152017|625|4|2500
C00188193|05172017|625|2|1250
C00188193|06022017|625|8|5000
C00188193|06052017|625|2|1250
C00188367|01032017|80|6|710
C00188367|01042017|300|2|600
C00188367|01092017|500|2|1000
C00188367|01182017|280|2|560
C00188367|01242017|138|4|550
C00188367|01312017|20|2|40
C00188367|02052017|35|2|70
C00188367|02152017|200|6|1130
C00188367|02242017|35|2|70
C00188367|03082017|35|2|70
C00188367|03092017|143|4|570
C00188367|03152017|85|44|4404
C00188367|03172017|11|2|22
C00188367|03202017|1000|2|2000
C00188367|03272017|250|14|3450
C00188367|03292017|2500|2|5000
C00188367|03302017|250|32|7500
C00188367|03312017|250|14|3250
C00188367|04012017|250|6|2000
C00188367|04022017|250|6|1500
C00188367|04032017|250|18|13500
C00188367|04042017|250|10|2750
C00188367|04052017|250|8|3500
C00188367|04062017|250|26|6500
C00188367|04072017|250|8|2000
C00188367|04082017|250|8|1750
C00188367|04092017|250|12|3250
C00188367|04102017|813|8|6250
C00188367|04112017|250|18|4500
C00188367|04122017|250|24|6276
C00188367|04132017|250|12|2270
C00188367|04142017|250|28|11770
C00188367|04152017|85|54|5018
C00188367|04162017|188|4|750
C00188367|04172017|100|38|5972
C00188367|04182017|250|12|2750
C00188367|04192017|250|8|1750
C00188367|04202017|250|8|2500
C00188367|04212017|250|2|500
C00188367|04222017|250|8|2000
C00188367|04232017|375|4|1500
C00188367|04242017|250|18|4000
C00188367|04252017|250|14|5500
C00188367|04262017|250|28|10000
C00188367|04272017|10|10|2110
C00188367|04282017|5500|6|22500
C00188367|04292017|100|2|200
C00188367|05012017|250|84|28500
C00188367|05022017|75|6|2650
C00188367|05032017|1250|2|2500
C00188367|05042017|50|2|100
C00188367|05052017|1125|4|4500
C00188367|05082017|35|20|10576
C00188367|05092017|35|6|166
C00188367|05102017|68|4|270
C00188367|05112017|35|6|320
C00188367|05152017|84|78|5404
C00188367|05162017|24|4|96
C00188367|05182017|48|4|192
C00188367|05222017|10|2|20
C00188367|05242017|35|2|70
C00188367|05252017|24|4|96
C00188367|05272017|10|8|110
C00188367|05292017|24|4|96
C00188367|05302017|70|6|366
C00188367|05312017|24|8|402
C00188367|06012017|35|14|616
C00188367|06022017|24|4|96
C00188367|06042017|500|2|1000
C00188367|06052017|31|4|122
C00188367|06062017|70|6|420
C00188367|06102017|85|4|340
C00188367|06112017|30|8|346
C00188367|06122017|13|6|78
C00188367|06132017|100|6|900
C00188367|06142017|24|4|96
C00188367|06152017|50|98|6060
C00188367|06162017|13|2|26
C00188367|06172017|35|2|70
C00188367|06192017|24|8|192
C00188367|06202017|125|4|500
C00188367|06242017|50|16|2854
C00188367|06252017|13|4|52
C00188367|06272017|50|28|2460
C00188367|06302017|50|2|100
C00188367|07022017|19|4|76
C00188367|07052017|35|22|632
C00188367|07062017|70|6|362
C00188367|07072017|41|4|162
C00188367|07092017|70|2|140
C00188367|07102017|68|4|270
C00188367|07112017|53|12|802
C00188367|07122017|23|4|92
C00188367|07132017|23|4|92
C00188367|07152017|35|80|4606
C00188367|07162017|35|2|70
C00188367|07172017|25|42|1708
C00188367|07182017|35|6|162
C00188367|07192017|30|8|1142
C00188367|07202017|35|2|70
C00188367|07222017|70|2|140
C00188367|07252017|35|16|546
C00188367|07262017|210|2|420
C00188367|07272017|70|2|140
C00188367|07292017|70|2|140
C00188367|07312017|50|2|100
C00188367|08012017|41|4|162
C00188367|08022017|35|6|814
C00188367|08032017|35|2|70
C00188367|08042017|70|2|140
C00188367|08052017|84|2|168
C00188367|08062017|1000|2|2000
C00188367|08072017|100|22|2764
C00188367|08082017|11|18|440
C00188367|08092017|70|8|2302
C00188367|08102017|100|2|200
C00188367|08112017|550|4|2200
C00188367|08142017|100|2|200
C00188367|08152017|40|104|5666
C00188367|08162017|293|4|1170
C00188367|08172017|2000|2|4000
C00188367|08222017|250|6|2600
C00188367|08282017|668|4|2670
C00188367|08312017|450|26|18050
C00188367|09012017|350|8|3500
C00188367|09022017|700|2|1400
C00188367|09032017|350|6|4150
C00188367|09042017|225|2|450
C00188367|09052017|84|2|168
C00188367|09062017|450|2|900
C00188367|09072017|15|4|60
C00188367|09082017|350|2|700
C00188367|09092017|288|4|1150
C00188367|09102017|288|4|1150
C00188367|09112017|450|6|2550
C00188367|09122017|350|10|6600
C00188367|09132017|350|6|1850
C00188367|09152017|25|134|7566
C00188367|09162017|350|2|700
C00188367|09172017|350|4|1400
C00188367|09182017|350|12|3700
C00188367|09192017|350|14|5700
C00188367|09202017|288|8|3000
C00188367|09212017|850|8|7100
